company_id,company_name,broad_sector,pe_ratio,pb_ratio,ev_ebitda,FCF_yield_pct,5yr_median_PE,PE_vs_sector_median_pct,flag
PNB,Punjab National Bank,Financials,70.8,13.8,38.18,-3.0037819416986813,37.82,87.2025383395029,Caution
PNB,Punjab National Bank,Financials,70.8,13.8,38.18,-3.0037819416986813,37.82,87.2025383395029,Caution
PNB,Punjab National Bank,Financials,70.8,13.8,38.18,-3.0037819416986813,37.82,87.2025383395029,Caution
PNB,Punjab National Bank,Financials,70.8,13.8,38.18,-3.0037819416986813,37.82,87.2025383395029,Caution
PNB,Punjab National Bank,Financials,70.8,13.8,38.18,-3.0037819416986813,37.82,87.2025383395029,Caution
PNB,Punjab National Bank,Financials,19.1,9.35,5.92,-0.8773097263296327,37.82,-49.49762030671602,Discount
PNB,Punjab National Bank,Financials,19.1,9.35,5.92,-0.8773097263296327,37.82,-49.49762030671602,Discount
PNB,Punjab National Bank,Financials,19.1,9.35,5.92,-0.8773097263296327,37.82,-49.49762030671602,Discount
PNB,Punjab National Bank,Financials,19.1,9.35,5.92,-0.8773097263296327,37.82,-49.49762030671602,Discount
PNB,Punjab National Bank,Financials,19.1,9.35,5.92,-0.8773097263296327,37.82,-49.49762030671602,Discount
PNB,Punjab National Bank,Financials,20.42,9.61,11.26,1.7443265553349727,37.82,-46.00740349021682,Discount
PNB,Punjab National Bank,Financials,20.42,9.61,11.26,1.7443265553349727,37.82,-46.00740349021682,Discount
PNB,Punjab National Bank,Financials,20.42,9.61,11.26,1.7443265553349727,37.82,-46.00740349021682,Discount
PNB,Punjab National Bank,Financials,20.42,9.61,11.26,1.7443265553349727,37.82,-46.00740349021682,Discount
PNB,Punjab National Bank,Financials,20.42,9.61,11.26,1.7443265553349727,37.82,-46.00740349021682,Discount
PNB,Punjab National Bank,Financials,21.47,10.12,21.68,0.950727110465278,37.82,-43.231094658910635,Discount
PNB,Punjab National Bank,Financials,21.47,10.12,21.68,0.950727110465278,37.82,-43.231094658910635,Discount
PNB,Punjab National Bank,Financials,21.47,10.12,21.68,0.950727110465278,37.82,-43.231094658910635,Discount
PNB,Punjab National Bank,Financials,21.47,10.12,21.68,0.950727110465278,37.82,-43.231094658910635,Discount
PNB,Punjab National Bank,Financials,21.47,10.12,21.68,0.950727110465278,37.82,-43.231094658910635,Discount
PNB,Punjab National Bank,Financials,20.74,8.38,38.52,1.0826250454330415,37.82,-45.16129032258065,Discount
PNB,Punjab National Bank,Financials,20.74,8.38,38.52,1.0826250454330415,37.82,-45.16129032258065,Discount
PNB,Punjab National Bank,Financials,20.74,8.38,38.52,1.0826250454330415,37.82,-45.16129032258065,Discount
PNB,Punjab National Bank,Financials,20.74,8.38,38.52,1.0826250454330415,37.82,-45.16129032258065,Discount
PNB,Punjab National Bank,Financials,20.74,8.38,38.52,1.0826250454330415,37.82,-45.16129032258065,Discount
PNB,Punjab National Bank,Financials,19.29,10.91,23.64,-1.5301280621729603,37.82,-48.99524061343205,Discount
PNB,Punjab National Bank,Financials,19.29,10.91,23.64,-1.5301280621729603,37.82,-48.99524061343205,Discount
PNB,Punjab National Bank,Financials,19.29,10.91,23.64,-1.5301280621729603,37.82,-48.99524061343205,Discount
PNB,Punjab National Bank,Financials,19.29,10.91,23.64,-1.5301280621729603,37.82,-48.99524061343205,Discount
PNB,Punjab National Bank,Financials,19.29,10.91,23.64,-1.5301280621729603,37.82,-48.99524061343205,Discount
POWERGRID,Power Grid Corporation of India Ltd,Energy,70.85,7.24,8.63,9.177559209375616,42.37,67.21737078121312,Caution
POWERGRID,Power Grid Corporation of India Ltd,Energy,70.85,7.24,8.63,9.177559209375616,42.37,67.21737078121312,Caution
POWERGRID,Power Grid Corporation of India Ltd,Energy,65.69,3.16,26.9,9.652963687837108,42.37,55.038942648100075,Caution
POWERGRID,Power Grid Corporation of India Ltd,Energy,65.69,3.16,26.9,9.652963687837108,42.37,55.038942648100075,Caution
POWERGRID,Power Grid Corporation of India Ltd,Energy,64.39,5.1,23.07,10.008474861953367,42.37,51.97073400991269,Caution
POWERGRID,Power Grid Corporation of India Ltd,Energy,64.39,5.1,23.07,10.008474861953367,42.37,51.97073400991269,Caution
RECLTD,REC Ltd,Financials,16.55,4.55,29.01,-14.191774804531232,37.82,-56.24008461131677,Discount
RECLTD,REC Ltd,Financials,77.79,3.64,31.21,-0.22614955421891383,37.82,105.68482284505554,Caution
RECLTD,REC Ltd,Financials,74.2,3.44,37.68,-11.517641660518374,37.82,96.19249074563724,Caution
RELIANCE,"Reliance Industries Ltd
",Energy,14.91,14.48,36.28,5.645115001889976,42.37,-64.81000708048147,Discount
RELIANCE,"Reliance Industries Ltd
",Energy,75.41,8.7,27.55,25.578922356034173,42.37,77.97970261977815,Caution
SBILIFE,SBI Life Insurance Company Ltd,Financials,10.2,6.98,11.33,3.0862993687359173,37.82,-73.03014278159704,Discount
SBILIFE,SBI Life Insurance Company Ltd,Financials,76.94,1.19,19.05,3.648736818560044,37.82,103.43733474352194,Caution
SBILIFE,SBI Life Insurance Company Ltd,Financials,60.68,3.62,20.65,4.074632432777381,37.82,60.444209413008984,Caution
SBILIFE,SBI Life Insurance Company Ltd,Financials,69.98,9.48,31.04,3.286545001905038,37.82,85.03437334743523,Caution
SHREECEM,Shree Cement Ltd,Materials,67.14,8.03,17.84,0.2899770515971284,40.61,65.32873676434376,Caution
SHREECEM,Shree Cement Ltd,Materials,25.68,0.89,5.28,0.13809087593884134,40.61,-36.76434375769515,Discount
SHREECEM,Shree Cement Ltd,Materials,25.87,1.21,26.58,0.10610715872600307,40.61,-36.29647869982763,Discount
SHRIRAMFIN,"Shriram Finance Ltd
",Financials,79.88,0.51,8.83,-0.930410051629101,37.82,111.21099947117925,Caution
SHRIRAMFIN,"Shriram Finance Ltd
",Financials,11.8,11.36,6.84,-0.48007666263173665,37.82,-68.79957694341618,Discount
SHRIRAMFIN,"Shriram Finance Ltd
",Financials,68.53,7.91,28.82,-3.579215333942655,37.82,81.20042305658382,Caution
SIEMENS,Siemens Ltd,Industrials,23.09,1.05,25.6,0.1337299527717912,49.83,-53.66245233794903,Discount
SIEMENS,Siemens Ltd,Industrials,10.54,5.57,28.22,0.15604806069571625,49.83,-78.84808348384507,Discount
SIEMENS,Siemens Ltd,Industrials,76.63,4.67,22.06,0.11087514934417803,49.83,53.782861729881596,Caution
SIEMENS,Siemens Ltd,Industrials,33.32,9.25,30.88,0.140179233839905,49.83,-33.13265101344571,Discount
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Healthcare,74.3,10.71,27.29,0.2894757034776986,37.955,95.75813463311816,Caution
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Healthcare,12.16,2.14,10.38,0.776209356822611,37.955,-67.96206033460676,Discount
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Healthcare,11.76,9.71,27.83,1.105746888396259,37.955,-69.01593992886313,Discount
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Healthcare,24.58,7.54,21.04,0.46600030658854613,37.955,-35.23909893294691,Discount
TATACONSUM,Tata Consumer Products Ltd,Consumer Staples,20.52,1.59,19.93,0.07034526864757604,37.735,-45.62077646747052,Discount
TATACONSUM,Tata Consumer Products Ltd,Consumer Staples,14.67,8.63,5.95,0.35168124599950396,37.735,-61.12362528156883,Discount
TATACONSUM,Tata Consumer Products Ltd,Consumer Staples,66.35,4.55,31.21,0.5273500082509895,37.735,75.83145620776466,Caution
TATACONSUM,Tata Consumer Products Ltd,Consumer Staples,9.49,3.65,32.3,0.49736052801840835,37.735,-74.85093414601828,Discount
TATACONSUM,Tata Consumer Products Ltd,Consumer Staples,77.06,7.38,38.99,0.39972017945876576,37.735,104.21359480588315,Caution
TATAMOTORS,Tata Motors Ltd,Consumer Discretionary,26.23,11.5,16.82,1.8040610712537752,44.144999999999996,-40.58217238645373,Discount
TATAMOTORS,Tata Motors Ltd,Consumer Discretionary,14.79,1.74,28.04,2.895433977913926,44.144999999999996,-66.49677200135916,Discount
TATAMOTORS,Tata Motors Ltd,Consumer Discretionary,29.26,10.95,26.84,2.452186941758281,44.144999999999996,-33.71842790803035,Discount
TATAMOTORS,Tata Motors Ltd,Consumer Discretionary,67.07,0.93,15.35,4.515304845672379,44.144999999999996,51.931136028995354,Caution
TATAPOWER,"Tata Power Company Ltd
",Energy,22.32,3.71,34.62,0.3135569328798617,42.37,-47.321217842813304,Discount
TATAPOWER,"Tata Power Company Ltd
",Energy,14.5,4.29,31.65,0.525868130740586,42.37,-65.77767288175596,Discount
TATAPOWER,"Tata Power Company Ltd
",Energy,72.1,1.81,29.32,0.5520840966251566,42.37,70.16757139485485,Caution
TATAPOWER,"Tata Power Company Ltd
",Energy,24.7,10.29,14.32,0.45001293269095155,42.37,-41.70403587443946,Discount
TATAPOWER,"Tata Power Company Ltd
",Energy,14.5,3.48,12.02,0.7646593440194133,42.37,-65.77767288175596,Discount
TATASTEEL,"Tata Steel Ltd
",Materials,73.73,10.62,12.63,5.935970628173378,40.61,81.55626692932776,Caution
TATASTEEL,"Tata Steel Ltd
",Materials,19.23,3.0,34.08,6.769399529317091,40.61,-52.647131248460965,Discount
TCS,Tata Consultancy Services Ltd,Information Technology,79.57,11.14,23.13,11.053498196307359,49.555,60.569064675612935,Caution
TCS,Tata Consultancy Services Ltd,Information Technology,8.74,13.8,29.01,10.33833516761899,49.555,-82.36303097568359,Discount
TCS,Tata Consultancy Services Ltd,Information Technology,78.69,6.08,29.94,9.613863669307202,49.555,58.793260014125714,Caution
TECHM,Tech Mahindra Ltd,Information Technology,8.39,4.82,9.69,0.27025985106608913,49.555,-83.06931692059328,Discount
TECHM,Tech Mahindra Ltd,Information Technology,8.39,4.82,9.69,0.27025985106608913,49.555,-83.06931692059328,Discount
TITAN,"Titan Company Ltd
",Consumer Discretionary,18.73,5.89,35.46,-0.026747077193924777,44.144999999999996,-57.57163891720466,Discount
TITAN,"Titan Company Ltd
",Consumer Discretionary,26.55,3.88,13.36,0.29536752608388195,44.144999999999996,-39.85728848114169,Discount
TITAN,"Titan Company Ltd
",Consumer Discretionary,72.03,9.49,25.9,-0.04525713393859416,44.144999999999996,63.166836561332,Caution
TITAN,"Titan Company Ltd
",Consumer Discretionary,28.61,3.98,23.08,0.07356804406934193,44.144999999999996,-35.19084834069543,Discount
TITAN,"Titan Company Ltd
",Consumer Discretionary,10.13,10.51,21.0,0.09449373468072592,44.144999999999996,-77.05289387246573,Discount
TORNTPHARM,Torrent Pharmaceuticals Ltd,Healthcare,78.75,1.44,28.93,0.18700373156689762,37.955,107.48254511922013,Caution
TORNTPHARM,Torrent Pharmaceuticals Ltd,Healthcare,65.62,1.87,33.78,0.11488753598895363,37.955,72.88894743775526,Caution
TRENT,Trent Ltd,Consumer Discretionary,70.85,12.21,27.83,0.0029604390190091905,44.144999999999996,60.49382716049383,Caution
TRENT,Trent Ltd,Consumer Discretionary,78.02,14.33,12.95,0.040708583023355324,44.144999999999996,76.73575716389173,Caution
TRENT,Trent Ltd,Consumer Discretionary,68.1,13.78,13.28,0.009544076503474257,44.144999999999996,54.26435609921848,Caution
TRENT,Trent Ltd,Consumer Discretionary,8.65,11.82,34.65,0.23611901966883683,44.144999999999996,-80.40548193453392,Discount
TVSMOTOR,TVS Motor Company Ltd,Consumer Discretionary,15.6,6.89,21.67,-0.6415393365994069,44.144999999999996,-64.66190961603805,Discount
TVSMOTOR,TVS Motor Company Ltd,Consumer Discretionary,24.28,4.64,9.33,0.21909315171196334,44.144999999999996,-44.99943368444897,Discount
TVSMOTOR,TVS Motor Company Ltd,Consumer Discretionary,68.15,7.31,16.3,0.5567620614688534,44.144999999999996,54.37761920942352,Caution
TVSMOTOR,TVS Motor Company Ltd,Consumer Discretionary,8.52,13.87,7.31,-0.6323805586702808,44.144999999999996,-80.69996602106696,Discount
INDIGO,Interglobe Aviation Ltd,Consumer Discretionary,19.25,10.95,30.38,0.19942442670767285,44.144999999999996,-56.3937025710726,Discount
INDIGO,Interglobe Aviation Ltd,Consumer Discretionary,76.23,7.87,24.64,2.035588111127601,44.144999999999996,72.68093781855252,Caution
